fecha,sku_id,nombre_producto,categoria,plataforma,unidades_vendidas,pvp_base,precio_venta,coste_unitario,margen_bruto,margen_pct,precio_min_viable,descuento_pct,promocion_activa,ingreso_estimado,margen_estimado_eur,precio_decathlon,precio_trailzone,precio_outdoorpro,precio_comp_min,precio_comp_avg,precio_comp_max,var_precio_comp_min_7d,alerta_bajada_competidor,ratio_precio_mercado,diferencia_precio_min,diferencia_precio_avg,diferencia_comp_max,volatilidad_comp,dia_semana,es_fin_semana,mes,trimestre,semana_anio,es_festivo,es_blackfriday,es_navidad,es_semana_santa,es_verano,es_primavera,stock_disponible,ventas_lag_1,ventas_lag_7,ventas_lag_30,ventas_media_7d,ventas_media_30d
2023-04-18,SKU-001,Mochila trail 20L,Mochilas,Shopify,4,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,205.92,117.92,45.06,44.33,46.4,44.33,45.26,46.4,-0.1391,1,1.1374,7.15,6.22,2.07,0.0457,1,0,4,2,16,0,0,0,0,0,1,0,3.0,3.0,4.0,3.57,4.03
2023-04-19,SKU-001,Mochila trail 20L,Mochilas,Shopify,3,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,154.44,88.44,43.76,50.37,47.58,43.76,47.24,50.37,-0.1087,1,1.0898,7.72,4.24,6.61,0.1399,2,0,4,2,16,0,0,0,0,0,1,15,4.0,3.0,4.0,3.71,4.03
2023-04-20,SKU-001,Mochila trail 20L,Mochilas,Shopify,4,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,205.92,117.92,43.01,49.26,45.37,43.01,45.88,49.26,-0.1088,1,1.1221,8.47,5.6,6.25,0.1362,3,0,4,2,16,0,0,0,0,0,1,11,3.0,5.0,2.0,3.71,4.0
2023-04-21,SKU-001,Mochila trail 20L,Mochilas,Shopify,2,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,102.96,58.96,41.52,50.45,49.36,41.52,47.11,50.45,-0.1794,1,1.0928,9.96,4.37,8.93,0.1896,4,0,4,2,16,0,0,0,0,0,1,25,4.0,3.0,5.0,3.57,4.07
2023-04-22,SKU-001,Mochila trail 20L,Mochilas,Shopify,6,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,308.88,176.88,41.65,52.15,46.14,41.65,46.65,52.15,-0.2254,1,1.1035,9.83,4.83,10.5,0.2251,5,1,4,2,16,0,0,0,0,0,1,19,2.0,3.0,2.0,3.43,3.97
2023-04-23,SKU-001,Mochila trail 20L,Mochilas,Shopify,8,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,411.84,235.84,44.83,45.9,53.78,44.83,48.17,53.78,-0.1708,1,1.0687,6.65,3.31,8.95,0.1858,6,1,4,2,16,0,0,0,0,0,1,11,6.0,5.0,3.0,3.86,4.1
2023-04-24,SKU-001,Mochila trail 20L,Mochilas,Shopify,5,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,257.4,147.4,46.49,46.58,53.21,46.49,48.76,53.21,-0.1172,1,1.0558,4.99,2.72,6.72,0.1378,0,0,4,2,17,0,0,0,0,0,1,6,8.0,3.0,6.0,4.29,4.27
2023-04-25,SKU-001,Mochila trail 20L,Mochilas,Shopify,5,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,257.4,147.4,45.68,45.98,45.99,45.68,45.88,45.99,0.0215,0,1.1221,5.8,5.6,0.31,0.0068,1,0,4,2,17,0,0,0,0,0,1,1,5.0,4.0,4.0,4.57,4.23
2023-04-26,SKU-001,Mochila trail 20L,Mochilas,Shopify,2,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,102.96,58.96,43.44,48.76,52.01,43.44,48.07,52.01,-0.0674,1,1.0709,8.04,3.41,8.57,0.1783,2,0,4,2,17,0,0,0,0,0,1,0,5.0,3.0,2.0,4.71,4.27
2023-04-27,SKU-001,Mochila trail 20L,Mochilas,Shopify,3,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,154.44,88.44,47.86,44.1,52.77,44.1,48.24,52.77,-0.0871,1,1.0672,7.38,3.24,8.67,0.1797,3,0,4,2,17,0,0,0,0,0,1,0,2.0,4.0,5.0,4.57,4.27
2023-04-28,SKU-001,Mochila trail 20L,Mochilas,Shopify,6,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,308.88,176.88,47.89,52.75,51.81,47.89,50.82,52.75,0.0048,0,1.013,3.59,0.66,4.86,0.0956,4,0,4,2,17,0,0,0,0,0,1,0,3.0,2.0,6.0,4.43,4.2
2023-04-29,SKU-001,Mochila trail 20L,Mochilas,Shopify,3,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,154.44,88.44,43.21,46.57,47.01,43.21,45.6,47.01,-0.0245,0,1.1289,8.27,5.88,3.8,0.0833,5,1,4,2,17,0,0,0,0,0,1,0,6.0,6.0,4.0,5.0,4.2
2023-04-30,SKU-001,Mochila trail 20L,Mochilas,Shopify,7,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,360.36,206.36,44.25,51.81,53.4,44.25,49.82,53.4,-0.0781,1,1.0333,7.23,1.66,9.15,0.1837,6,1,4,2,17,0,0,0,0,0,1,0,3.0,8.0,4.0,4.57,4.17
2023-05-01,SKU-001,Mochila trail 20L,Mochilas,Shopify,4,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,205.92,117.92,45.77,48.52,46.98,45.77,47.09,48.52,0.0059,0,1.0932,5.71,4.39,2.75,0.0584,0,0,5,2,18,0,0,0,0,0,1,0,7.0,5.0,8.0,4.43,4.27
2023-05-02,SKU-001,Mochila trail 20L,Mochilas,Shopify,3,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,154.44,88.44,48.66,51.85,53.24,48.66,51.25,53.24,-0.0921,1,1.0045,2.82,0.23,4.58,0.0894,1,0,5,2,18,0,0,0,0,0,1,0,4.0,5.0,8.0,4.29,4.13
2023-05-03,SKU-001,Mochila trail 20L,Mochilas,Shopify,4,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,205.92,117.92,42.71,45.92,49.73,42.71,46.12,49.73,-0.1329,1,1.1162,8.77,5.36,7.02,0.1522,2,0,5,2,18,0,0,0,0,0,1,0,3.0,2.0,5.0,4.0,3.97
2023-05-04,SKU-001,Mochila trail 20L,Mochilas,Shopify,2,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,102.96,58.96,41.95,51.89,53.49,41.95,49.11,53.49,-0.1897,1,1.0483,9.53,2.37,11.54,0.235,3,0,5,2,18,0,0,0,0,0,1,0,4.0,3.0,3.0,4.29,3.93
2023-05-05,SKU-001,Mochila trail 20L,Mochilas,Shopify,3,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,154.44,88.44,43.89,46.25,51.41,43.89,47.18,51.41,-0.1004,1,1.0911,7.59,4.3,7.52,0.1594,4,0,5,2,18,0,0,0,0,0,1,0,2.0,6.0,5.0,4.14,3.9
2023-05-06,SKU-001,Mochila trail 20L,Mochilas,Shopify,3,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,154.44,88.44,44.87,48.23,50.23,44.87,47.78,50.23,-0.1371,1,1.0774,6.61,3.7,5.36,0.1122,5,1,5,2,18,0,0,0,0,0,1,0,3.0,3.0,2.0,3.71,3.83
2023-05-07,SKU-001,Mochila trail 20L,Mochilas,Shopify,11,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,566.28,324.28,45.86,50.67,46.33,45.86,47.62,50.67,-0.1152,1,1.0811,5.62,3.86,4.81,0.101,6,1,5,2,18,0,0,0,0,0,1,0,3.0,7.0,4.0,3.71,3.87
2023-05-08,SKU-001,Mochila trail 20L,Mochilas,Shopify,0,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,0.0,0.0,47.51,45.07,47.92,45.07,46.83,47.92,-0.1217,1,1.0993,6.41,4.65,2.85,0.0609,0,0,5,2,19,0,0,0,0,0,1,0,11.0,4.0,3.0,4.29,4.1
2023-05-09,SKU-001,Mochila trail 20L,Mochilas,Shopify,3,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,154.44,88.44,43.21,49.45,53.72,43.21,48.79,53.72,-0.1379,1,1.0551,8.27,2.69,10.51,0.2154,1,0,5,2,19,0,0,0,0,0,1,0,0.0,3.0,6.0,3.71,4.0
2023-05-10,SKU-001,Mochila trail 20L,Mochilas,Shopify,3,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,154.44,88.44,46.99,48.77,53.56,46.99,49.77,53.56,0.0002,0,1.0344,4.49,1.71,6.57,0.132,2,0,5,2,19,0,0,0,0,0,1,0,3.0,4.0,1.0,3.71,3.9
2023-05-11,SKU-001,Mochila trail 20L,Mochilas,Shopify,4,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,205.92,117.92,43.32,50.27,45.51,43.32,46.37,50.27,-0.1238,1,1.1102,8.16,5.11,6.95,0.1499,3,0,5,2,19,0,0,0,0,0,1,13,3.0,2.0,3.0,3.57,3.97
2023-05-12,SKU-001,Mochila trail 20L,Mochilas,Shopify,1,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,51.48,29.48,47.88,52.66,53.61,47.88,51.38,53.61,-0.0614,1,1.0019,3.6,0.1,5.73,0.1115,4,0,5,2,19,0,0,0,0,0,1,12,4.0,3.0,3.0,3.86,4.0
2023-05-13,SKU-001,Mochila trail 20L,Mochilas,Shopify,2,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,102.96,58.96,43.5,48.3,51.83,43.5,47.88,51.83,-0.1367,1,1.0752,7.98,3.6,8.33,0.174,5,1,5,2,19,0,0,0,0,0,1,10,1.0,3.0,5.0,3.57,3.93
2023-05-14,SKU-001,Mochila trail 20L,Mochilas,Shopify,4,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,205.92,117.92,47.26,50.14,46.89,46.89,48.1,50.14,0.0448,0,1.0703,4.59,3.38,3.25,0.0676,6,1,5,2,19,0,0,0,0,0,1,6,2.0,11.0,3.0,3.43,3.83
2023-05-15,SKU-001,Mochila trail 20L,Mochilas,Shopify,3,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,154.44,88.44,44.37,52.39,48.68,44.37,48.48,52.39,-0.1112,1,1.0619,7.11,3.0,8.02,0.1654,0,0,5,2,20,0,0,0,0,0,1,3,4.0,0.0,3.0,2.43,3.87
2023-05-16,SKU-001,Mochila trail 20L,Mochilas,Shopify,4,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,205.92,117.92,42.62,44.19,50.76,42.62,45.86,50.76,-0.089,1,1.1225,8.86,5.62,8.14,0.1775,1,0,5,2,20,0,0,0,0,0,1,0,3.0,3.0,5.0,2.86,3.87
2023-05-17,SKU-001,Mochila trail 20L,Mochilas,Shopify,7,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,360.36,206.36,45.92,45.09,45.2,45.09,45.4,45.92,-0.1434,1,1.1339,6.39,6.08,0.83,0.0183,2,0,5,2,20,0,0,0,0,0,1,0,4.0,3.0,3.0,3.0,3.83
2023-05-18,SKU-001,Mochila trail 20L,Mochilas,Shopify,3,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,154.44,88.44,46.39,47.78,46.71,46.39,46.96,47.78,-0.0436,0,1.0963,5.09,4.52,1.39,0.0296,3,0,5,2,20,0,0,0,0,0,1,0,7.0,4.0,4.0,3.57,3.97
2023-05-19,SKU-001,Mochila trail 20L,Mochilas,Shopify,4,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,205.92,117.92,41.01,44.56,48.44,41.01,44.67,48.44,-0.1462,1,1.1525,10.47,6.81,7.43,0.1663,4,0,5,2,20,0,0,0,0,0,1,0,3.0,1.0,3.0,3.43,3.93
2023-05-20,SKU-001,Mochila trail 20L,Mochilas,Shopify,4,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,205.92,117.92,44.75,44.85,47.08,44.75,45.56,47.08,-0.1775,1,1.1299,6.73,5.92,2.33,0.0511,5,1,5,2,20,0,0,0,0,0,1,0,4.0,2.0,4.0,3.86,3.97
2023-05-21,SKU-001,Mochila trail 20L,Mochilas,Shopify,4,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,205.92,117.92,43.52,48.56,45.7,43.52,45.93,48.56,-0.0801,1,1.1208,7.96,5.55,5.04,0.1097,6,1,5,2,20,0,0,0,0,0,1,20,4.0,4.0,2.0,4.14,3.97
2023-05-22,SKU-001,Mochila trail 20L,Mochilas,Shopify,2,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,102.96,58.96,45.45,50.1,52.1,45.45,49.22,52.1,-0.0057,0,1.0459,6.03,2.26,6.65,0.1351,0,0,5,2,21,0,0,0,0,0,1,18,4.0,3.0,6.0,4.14,4.03
2023-05-23,SKU-001,Mochila trail 20L,Mochilas,Shopify,3,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,154.44,88.44,48.39,44.38,49.77,44.38,47.51,49.77,-0.114,1,1.0836,7.1,3.97,5.39,0.1134,1,0,5,2,21,0,0,0,0,0,1,15,2.0,4.0,8.0,4.0,3.9
2023-05-24,SKU-001,Mochila trail 20L,Mochilas,Shopify,4,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,205.92,117.92,48.06,48.83,52.25,48.06,49.71,52.25,0.0018,0,1.0356,3.42,1.77,4.19,0.0843,2,0,5,2,21,0,0,0,0,0,1,11,3.0,7.0,5.0,3.86,3.73
2023-05-25,SKU-001,Mochila trail 20L,Mochilas,Shopify,3,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,154.44,88.44,42.89,45.35,52.74,42.89,46.99,52.74,-0.0568,1,1.0956,8.59,4.49,9.85,0.2096,3,0,5,2,21,0,0,0,0,0,1,8,4.0,3.0,5.0,3.43,3.7
2023-05-26,SKU-001,Mochila trail 20L,Mochilas,Shopify,4,49.9,51.48,22.0,29.48,0.5726,27.5,0.0,0,205.92,117.92,45.35,50.37,46.96,45.35,47.56,50.37,-0.1426,1,1.0824,6.13,3.92,5.02,0.1056,4,0,5,2,21,0,0,0,0,0,1,4,3.0,4.0,2.0,3.43,3.63
2023-05-27,SKU-001,Mochila trail 20L,Mochilas,Shopify,3,49.9,52.47,22.0,30.47,0.5807,27.5,0.0,0,157.41,91.41,41.16,46.23,49.07,41.16,45.49,49.07,-0.1835,1,1.1534,11.31,6.98,7.91,0.1739,5,1,5,2,21,0,0,0,0,0,1,1,4.0,4.0,3.0,3.43,3.7
2023-05-28,SKU-001,Mochila trail 20L,Mochilas,Shopify,4,49.9,52.47,22.0,30.47,0.5807,27.5,0.0,0,209.88,121.88,47.84,49.11,48.85,47.84,48.6,49.11,-0.0536,1,1.0796,4.63,3.87,1.27,0.0261,6,1,5,2,21,0,0,0,0,0,1,0,3.0,4.0,6.0,3.29,3.7
2023-05-29,SKU-001,Mochila trail 20L,Mochilas,Shopify,6,49.9,52.47,22.0,30.47,0.5807,27.5,0.0,0,314.82,182.82,45.89,49.58,51.49,45.89,48.99,51.49,0.0159,0,1.071,6.58,3.48,5.6,0.1143,0,0,5,2,22,0,0,0,0,0,1,0,4.0,2.0,3.0,3.29,3.63
2023-05-30,SKU-001,Mochila trail 20L,Mochilas,Shopify,4,49.9,52.47,22.0,30.47,0.5807,27.5,0.0,0,209.88,121.88,47.74,48.33,47.13,47.13,47.73,48.33,-0.096,1,1.0993,5.34,4.74,1.2,0.0251,1,0,5,2,22,0,0,0,0,0,1,0,6.0,3.0,7.0,3.86,3.73
2023-05-31,SKU-001,Mochila trail 20L,Mochilas,Shopify,3,49.9,50.99,22.0,28.99,0.5685,27.5,0.0,0,152.97,86.97,44.04,52.62,47.23,44.04,47.96,52.62,-0.0549,1,1.0632,6.95,3.03,8.58,0.1789,2,0,5,2,22,0,0,0,0,0,1,0,4.0,4.0,4.0,4.0,3.63
2023-06-01,SKU-001,Mochila trail 20L,Mochilas,Shopify,4,49.9,50.99,22.0,28.99,0.5685,27.5,0.0,0,203.96,115.96,42.27,48.58,47.94,42.27,46.26,48.58,-0.1902,1,1.1022,8.72,4.73,6.31,0.1364,3,0,6,2,22,0,0,0,0,1,0,0,3.0,3.0,3.0,3.86,3.6
2023-06-02,SKU-001,Mochila trail 20L,Mochilas,Shopify,4,49.9,50.99,22.0,28.99,0.5685,27.5,0.0,0,203.96,115.96,41.21,50.53,50.87,41.21,47.54,50.87,-0.1354,1,1.0726,9.78,3.45,9.66,0.2032,4,0,6,2,22,0,0,0,0,1,0,0,4.0,4.0,4.0,4.0,3.63
2023-06-03,SKU-001,Mochila trail 20L,Mochilas,Shopify,5,49.9,50.99,22.0,28.99,0.5685,27.5,0.0,0,254.95,144.95,41.37,48.68,53.32,41.37,47.79,53.32,-0.0644,1,1.067,9.62,3.2,11.95,0.2501,5,1,6,2,22,0,0,0,0,1,0,0,4.0,3.0,2.0,4.0,3.63
2023-06-04,SKU-001,Mochila trail 20L,Mochilas,Shopify,4,49.9,50.99,22.0,28.99,0.5685,27.5,0.0,0,203.96,115.96,42.1,52.77,53.58,42.1,49.48,53.58,-0.0355,0,1.0305,8.89,1.51,11.48,0.232,6,1,6,2,22,0,0,0,0,1,0,0,5.0,4.0,3.0,4.29,3.73
2023-06-05,SKU-001,Mochila trail 20L,Mochilas,Shopify,6,49.9,50.99,22.0,28.99,0.5685,27.5,0.0,0,305.94,173.94,41.16,46.68,51.24,41.16,46.36,51.24,-0.0915,1,1.0999,9.83,4.63,10.08,0.2174,0,0,6,2,23,0,0,0,0,1,0,0,4.0,6.0,3.0,4.29,3.77
2023-06-06,SKU-001,Mochila trail 20L,Mochilas,Shopify,5,49.9,50.99,22.0,28.99,0.5685,27.5,0.0,0,254.95,144.95,46.45,51.44,53.39,46.45,50.43,53.39,-0.0744,1,1.0111,4.54,0.56,6.94,0.1376,1,0,6,2,23,0,0,0,0,1,0,0,6.0,4.0,11.0,4.29,3.87
2023-06-07,SKU-001,Mochila trail 20L,Mochilas,Shopify,3,49.9,50.99,22.0,28.99,0.5685,27.5,0.0,0,152.97,86.97,48.35,50.11,50.99,48.35,49.82,50.99,0.0502,0,1.0235,2.64,1.17,2.64,0.053,2,0,6,2,23,0,0,0,0,1,0,0,5.0,3.0,0.0,4.43,3.67
2023-06-08,SKU-001,Mochila trail 20L,Mochilas,Shopify,5,49.9,50.99,22.0,28.99,0.5685,27.5,0.0,0,254.95,144.95,48.72,47.57,52.73,47.57,49.67,52.73,-0.0688,1,1.0266,3.42,1.32,5.16,0.1039,3,0,6,2,23,0,0,0,0,1,0,0,3.0,4.0,3.0,4.43,3.77
2023-06-09,SKU-001,Mochila trail 20L,Mochilas,Shopify,9,49.9,50.99,22.0,28.99,0.5685,27.5,0.0,0,458.91,260.91,41.88,48.8,44.96,41.88,45.21,48.8,-0.1049,1,1.1278,9.11,5.78,6.92,0.1531,4,0,6,2,23,0,0,0,0,1,0,0,5.0,4.0,3.0,4.57,3.83
2023-06-10,SKU-001,Mochila trail 20L,Mochilas,Shopify,6,49.9,50.99,22.0,28.99,0.5685,27.5,0.0,0,305.94,173.94,41.5,49.33,50.91,41.5,47.25,50.91,-0.166,1,1.0792,9.49,3.74,9.41,0.1992,5,1,6,2,23,0,0,0,0,1,0,0,9.0,5.0,4.0,5.29,4.03
2023-06-11,SKU-001,Mochila trail 20L,Mochilas,Shopify,4,49.9,50.99,22.0,28.99,0.5685,27.5,0.0,0,203.96,115.96,43.64,47.33,48.49,43.64,46.49,48.49,-0.1125,1,1.0968,7.35,4.5,4.85,0.1043,6,1,6,2,23,0,0,0,0,1,0,0,6.0,4.0,1.0,5.43,4.1
2023-06-12,SKU-001,Mochila trail 20L,Mochilas,Shopify,5,49.9,50.99,22.0,28.99,0.5685,27.5,0.0,0,254.95,144.95,42.48,43.98,50.73,42.48,45.73,50.73,-0.2061,1,1.115,8.51,5.26,8.25,0.1804,0,0,6,2,24,0,0,0,0,1,0,10,4.0,6.0,2.0,5.43,4.2
2023-06-13,SKU-001,Mochila trail 20L,Mochilas,Shopify,4,49.9,50.99,22.0,28.99,0.5685,27.5,0.0,0,203.96,115.96,44.8,46.22,47.47,44.8,46.16,47.47,-0.0366,0,1.1046,6.19,4.83,2.67,0.0578,1,0,6,2,24,0,0,0,0,1,0,6,5.0,5.0,4.0,5.29,4.3
2023-06-14,SKU-001,Mochila trail 20L,Mochilas,Shopify,5,49.9,50.99,22.0,28.99,0.5685,27.5,0.0,0,254.95,144.95,41.89,45.54,51.03,41.89,46.15,51.03,-0.0751,1,1.1049,9.1,4.84,9.14,0.198,2,0,6,2,24,0,0,0,0,1,0,1,4.0,3.0,3.0,5.14,4.3
2023-06-15,SKU-001,Mochila trail 20L,Mochilas,Shopify,3,49.9,50.99,22.0,28.99,0.5685,27.5,0.0,0,152.97,86.97,48.61,48.26,52.15,48.26,49.67,52.15,-0.0133,0,1.0266,2.73,1.32,3.89,0.0783,3,0,6,2,24,0,0,0,0,1,0,0,5.0,5.0,4.0,5.43,4.37
2023-06-16,SKU-001,Mochila trail 20L,Mochilas,Shopify,7,49.9,48.88,22.0,26.88,0.5499,27.5,0.02,0,342.16,188.16,44.2,51.46,52.99,44.2,49.55,52.99,-0.0361,0,0.9865,4.68,-0.67,8.79,0.1774,4,0,6,2,24,0,0,0,0,1,0,0,3.0,9.0,7.0,5.14,4.33
2023-06-17,SKU-001,Mochila trail 20L,Mochilas,Shopify,6,49.9,48.88,22.0,26.88,0.5499,27.5,0.02,0,293.28,161.28,45.6,45.42,51.53,45.42,47.52,51.53,-0.1361,1,1.0286,3.46,1.36,6.11,0.1286,5,1,6,2,24,0,0,0,0,1,0,0,7.0,6.0,3.0,4.86,4.33
2023-06-18,SKU-001,Mochila trail 20L,Mochilas,Shopify,1,49.9,48.88,22.0,26.88,0.5499,27.5,0.02,0,48.88,26.88,46.04,49.36,49.82,46.04,48.41,49.82,0.0008,0,1.0097,2.84,0.47,3.78,0.0781,6,1,6,2,24,0,0,0,0,1,0,0,6.0,4.0,4.0,4.86,4.43
2023-06-19,SKU-001,Mochila trail 20L,Mochilas,Shopify,6,49.9,48.88,22.0,26.88,0.5499,27.5,0.02,0,293.28,161.28,46.65,50.13,53.81,46.65,50.2,53.81,0.0352,0,0.9737,2.23,-1.32,7.16,0.1426,0,0,6,2,25,0,0,0,0,1,0,0,1.0,5.0,4.0,4.43,4.33
2023-06-20,SKU-001,Mochila trail 20L,Mochilas,Shopify,3,49.9,48.88,22.0,26.88,0.5499,27.5,0.02,0,146.64,80.64,41.6,51.94,46.63,41.6,46.72,51.94,-0.1136,1,1.0462,7.28,2.16,10.34,0.2213,1,0,6,2,25,0,0,0,0,1,0,0,6.0,4.0,4.0,4.57,4.4
2023-06-21,SKU-001,Mochila trail 20L,Mochilas,Shopify,3,49.9,48.88,22.0,26.88,0.5499,27.5,0.02,0,146.64,80.64,47.31,46.01,49.76,46.01,47.69,49.76,-0.1168,1,1.025,2.87,1.19,3.75,0.0786,2,0,6,2,25,0,0,0,0,1,0,0,3.0,5.0,2.0,4.43,4.37
2023-06-22,SKU-001,Mochila trail 20L,Mochilas,Shopify,7,49.9,48.88,22.0,26.88,0.5499,27.5,0.02,0,342.16,188.16,44.63,44.45,49.96,44.45,46.35,49.96,-0.1772,1,1.0546,4.43,2.53,5.51,0.1189,3,0,6,2,25,0,0,0,0,1,0,0,3.0,3.0,3.0,4.14,4.4
2023-06-23,SKU-001,Mochila trail 20L,Mochilas,Shopify,3,49.9,48.88,22.0,26.88,0.5499,27.5,0.02,0,146.64,80.64,44.51,50.7,48.03,44.51,47.75,50.7,-0.1052,1,1.0237,4.37,1.13,6.19,0.1296,4,0,6,2,25,0,0,0,0,1,0,0,7.0,7.0,4.0,4.71,4.53
2023-06-24,SKU-001,Mochila trail 20L,Mochilas,Shopify,9,49.9,48.88,22.0,26.88,0.5499,27.5,0.02,0,439.92,241.92,41.63,50.7,46.06,41.63,46.13,50.7,-0.1904,1,1.0596,7.25,2.75,9.07,0.1966,5,1,6,2,25,0,0,0,0,1,0,0,3.0,6.0,3.0,4.14,4.5
2023-06-25,SKU-001,Mochila trail 20L,Mochilas,Shopify,3,49.9,48.88,22.0,26.88,0.5499,27.5,0.02,0,146.64,80.64,43.79,44.7,53.33,43.79,47.27,53.33,-0.1093,1,1.0341,5.09,1.61,9.54,0.2018,6,1,6,2,25,0,0,0,0,1,0,0,9.0,1.0,4.0,4.57,4.7
2023-06-26,SKU-001,Mochila trail 20L,Mochilas,Shopify,8,49.9,48.88,22.0,26.88,0.5499,27.5,0.02,0,391.04,215.04,48.35,44.96,52.25,44.96,48.52,52.25,-0.0458,0,1.0074,3.92,0.36,7.29,0.1502,0,0,6,2,26,0,0,0,0,1,0,0,3.0,6.0,3.0,4.86,4.67
2023-06-27,SKU-001,Mochila trail 20L,Mochilas,Shopify,5,49.9,48.88,22.0,26.88,0.5499,27.5,0.02,0,244.4,134.4,42.3,50.15,48.02,42.3,46.82,50.15,-0.2088,1,1.044,6.58,2.06,7.85,0.1677,1,0,6,2,26,0,0,0,0,1,0,0,8.0,3.0,4.0,5.14,4.83
2023-06-28,SKU-001,Mochila trail 20L,Mochilas,Shopify,7,49.9,48.88,22.0,26.88,0.5499,27.5,0.02,0,342.16,188.16,44.93,47.49,46.22,44.93,46.21,47.49,-0.0512,1,1.0578,3.95,2.67,2.56,0.0554,2,0,6,2,26,0,0,0,0,1,0,0,5.0,3.0,6.0,5.43,4.87
2023-06-29,SKU-001,Mochila trail 20L,Mochilas,Shopify,1,49.9,49.43,22.0,27.43,0.5549,27.5,0.009,0,49.43,27.43,48.61,48.85,53.59,48.61,50.35,53.59,0.0392,0,0.9817,0.82,-0.92,4.98,0.0989,3,0,6,2,26,0,0,0,0,1,0,0,7.0,7.0,4.0,6.0,4.9
2023-06-30,SKU-001,Mochila trail 20L,Mochilas,Shopify,3,49.9,49.43,22.0,27.43,0.5549,27.5,0.009,0,148.29,82.29,45.86,49.75,46.28,45.86,47.3,49.75,0.0275,0,1.045,3.57,2.13,3.89,0.0822,4,0,6,2,26,0,0,0,0,1,0,0,1.0,3.0,3.0,5.14,4.8
2023-07-01,SKU-001,Mochila trail 20L,Mochilas,Shopify,3,49.9,49.43,22.0,27.43,0.5549,27.5,0.009,0,148.29,82.29,46.47,52.75,47.06,46.47,48.76,52.75,0.0284,0,1.0137,2.96,0.67,6.28,0.1288,5,1,7,3,26,0,0,0,0,1,0,0,3.0,9.0,4.0,5.14,4.8
2023-07-02,SKU-001,Mochila trail 20L,Mochilas,Shopify,3,49.9,49.43,22.0,27.43,0.5549,27.5,0.009,0,148.29,82.29,44.99,52.86,52.22,44.99,50.02,52.86,-0.0954,1,0.9882,4.44,-0.59,7.87,0.1573,6,1,7,3,26,0,0,0,0,1,0,18,3.0,3.0,4.0,4.29,4.77
2023-07-03,SKU-001,Mochila trail 20L,Mochilas,Shopify,5,49.9,49.43,22.0,27.43,0.5549,27.5,0.009,0,247.15,137.15,42.47,47.22,48.63,42.47,46.11,48.63,-0.1756,1,1.072,6.96,3.32,6.16,0.1336,0,0,7,3,27,0,0,0,0,1,0,13,3.0,8.0,5.0,4.29,4.73
2023-07-04,SKU-001,Mochila trail 20L,Mochilas,Shopify,1,49.9,49.43,22.0,27.43,0.5549,27.5,0.009,0,49.43,27.43,44.24,48.24,45.08,44.24,45.85,48.24,-0.0396,0,1.0781,5.19,3.58,4.0,0.0872,1,0,7,3,27,0,0,0,0,1,0,12,5.0,5.0,4.0,3.86,4.73
2023-07-05,SKU-001,Mochila trail 20L,Mochilas,Shopify,3,49.9,49.43,22.0,27.43,0.5549,27.5,0.009,0,148.29,82.29,42.84,52.68,52.11,42.84,49.21,52.68,-0.2007,1,1.0045,6.59,0.22,9.84,0.2,2,0,7,3,27,0,0,0,0,1,0,9,1.0,7.0,6.0,3.29,4.63
